commit_id,author_date,true_label,predicted
0eff0372ae226c9a480e4551595a25d3e5037c4c,1065121139,0,0.0
783141f75b42e513b4b731e819f36123f91f98d8,1065160579,0,0.0
cd94a5fa593d63ed6ad177d8e6a67b51fe513943,1065190927,0,0.0
d89ec6f75a1c4853517e43cb3df1cc7108b67c9b,1065267473,0,0.0
2ab37f264c8c1e8fbc08846ed8d5bafc7269f2ea,1065271856,0,0.0
425d36a3978b55e7cfd66b7977e9487a18fab8f2,1065381990,0,0.0
1c86825f8baeb9c34c433c059340a6fb70b0576e,1065390693,0,0.0
009a7bd4de6fac2a90bea208507903a0dfcdc602,1065397758,1,0.0
f9a57bc4ffc9100f7ab689ef2ab65a5985a9f577,1065398030,0,0.0
149de3deb79bb4b7f03995b46f6b002840d027a6,1065402301,0,0.0
bc3e65b5e6d0b0c10c946a20dcae67e2f61aeaf5,1065415702,0,0.0
37c8e745890efe601d8a49d60c612ea3b11e26f5,1065417670,0,0.0
f3eae213c50ba50aa9841155ffb0f2ff839a4fb9,1065423220,0,1.0
5f0531504712ab766f7cc24e8e1ee03089994444,1065427466,0,0.0
87fe7387851580b2230a0b0fd383f9a1a137cf62,1065440307,0,0.0
2731d2cb54338969aca4883d390979ae0d8d0883,1065463482,0,0.0
48a2a52233d07135908162e23f3f85d970dbbab7,1065466025,1,0.0
871c85f7db5bb270bd308cb25fdfc40f82843b2d,1065484805,0,0.0
9a2424fcfa0eed1c492756f4c0cf61f24a3a3461,1065513614,0,0.0
a98591ea64a749df9d9a5dcca9c5183456d39dc6,1065529786,0,0.0
a71476aae7c79aac1e8587c133b252c2b9f8af58,1065541655,0,1.0
16feef2705fc7386de9b7edbc9b81e249b5f77b6,1065550606,0,0.0
03eabc785d4d5bf11ce5cb68d142757c96d1f2ce,1065553918,0,0.0
1f4ae8eb982a34d2c8d90ddb843d754db20b531d,1065560712,0,0.0
a5526d7078ad53122d920c47dc1a1b9e8e5c3619,1065564427,0,0.0
b12b6c0c8748dbca39f9470c8b86f65fb0a6c6a0,1065566413,0,0.0
764ab7a732a72c0585966fcbb62c2b30466738c9,1065630251,0,0.0
5fa9102b4ac439c84385f2018b4176b0193b789d,1065633370,0,0.0
3eb4e92469fd21863b1af1b87caf882349a8abb0,1065644681,0,0.0
cbd28af10e92e673517813626e64b6481b077961,1065645093,0,0.0
4fde6d5f44e7587eea10554f8bdf71aa284e6fb1,1065656012,0,0.0
4e5fee40f36e16b602bd901e42711bb2f5ccc716,1065683405,0,0.0
d964b37e5f6ab3e3d56259b64bd96221b79d495d,1065684250,0,0.0
a03930c1046a323bc1ade98605c24c7032ae67b2,1065720260,1,0.0
573d6796c8ccfd4181bc7fe0c5ec67701448d0c6,1065800920,0,0.0
7cdfaa32723c10eaa5952a8d301f07bb0a14b548,1066999638,0,1.0
85b3019b8664b754651aafa1a984058f52ee7d8b,1067246247,0,0.0
bcaff35259c34e1a649843686d4e616d7cb973c0,1067256398,0,0.0
8d670edb7eefe43068ec18f3a503465c199de854,1067333597,0,0.0
d1f70c83368b5c2f4ad945988ce42bf412c13c99,1067334246,0,0.0
5fca5512e13537a31c94b66c42f63862107706c5,1067341289,0,0.0
2e1443876bf6645ba1d54fe5b256b0c9e82b1287,1067351806,0,0.0
24a7559a97b7565f860dee5e52680e90d4fee7ae,1067360541,0,0.0
c525bfb600998c4e07805b4647a358153ff94174,1067408461,0,0.0
f9ef0e15712dceb2a1e1667bac5766d93abad5ed,1067441581,0,0.0
c19b715babd13b7d78bc8acfce63dc9bf4be5a9c,1067474818,0,0.0
6ffeb5b3727c94e7ce6338be1a38b06344db9843,1067476255,1,0.0
08b7c19ae069e9207871c8c79d00ba74e083ec76,1067503839,0,0.0
7ba68a0c79ceff8a7351685c3894794be12e6c58,1067505280,0,0.0
cd0e16c366a3f92d3f9d5f961cdbd6aacbe458b0,1067517660,0,0.0
5b53ce0baf40bdc47363120fbd400abd55d12808,1067523120,0,0.0
ec7ffa7f48bd13674078c476f74e84b38834199d,1067525860,0,0.0
589a80953496f6c0a985687b509ad9c45094fd5b,1067527680,0,0.0
7d189d19c62554f5ab9ab75b3c365a6fb594743b,1067543425,0,0.0
d5166cb9237df134d018db74429c505e62de596d,1067549885,1,0.0
7527e15eacc8cb59884ae3c9273dcc0682f6126e,1067557339,0,0.0
f5e523e800ca154a9609d96d10265cb2fa73e89a,1067587123,0,0.0
b8393d4b46f4311ba83430c142ed103e5bd6219e,1067590913,1,0.0
c333d4d9947816433ede10bee2719bde7b136329,1067595921,0,1.0
00f64cb5bdc0d06c8a6bf36084e5e89e3711ecd3,1067599487,0,0.0
110cce3295b75815370f29216257e6eafd99c702,1067607294,0,0.0
3ed2958db35093ac3942baae852ce0d153e529f6,1067613581,0,0.0
003b6f98b051f6b7584877faba67f8f9a3fcfe2e,1067615992,0,0.0
2c9079ed221f427ffe798f261a9f42ea40b6d8f8,1067625868,0,0.0
3ba1012170a4faa0b4ba9ef61cee1525fcbfd61c,1067773968,0,0.0
68643220d3b5479efcd286d6374f3b62e43cf4cf,1067849392,0,0.0
3f4098860c33d380ee56c3613a18670d62da34ad,1067860263,0,0.0
8da7197ed36f29264839523aa8f74093b8bd3aa8,1067873341,0,0.0
d19012604c4d3c10b9e0472f6602b12512b735f5,1067886385,0,0.0
353ef84ee8e2cb01fd24e4414721d2b59387c4ac,1067889550,0,0.0
d257099d278c6034278e7a8ebdebef9b70a1d780,1067947248,0,0.0
8f68d7ee27131b6b10924f2643b0fe3e782c7a6d,1068453036,0,0.0
76503c73ddb8d7d4c7c2dd50aea4aa96d61cc40b,1068486913,0,0.0
449241d5fa1aeadd5eb9fa1280d4104dc0dfb891,1068487625,0,0.0
9aea94143332fab22a01f01b6ee1f3580b4055dc,1068490496,0,0.0
5608638949e4407758ebb457c352f361ea70d5d0,1068490802,0,0.0
3c420e1f7aa364af175279b7ccb7d4677abf66ee,1068491127,0,0.0
6128d56631731f853be23c5b12c973c66ded4152,1068491597,0,0.0
e03f681c24109f23b69f4dcf9223f1aaeae9ce75,1068543016,0,1.0
f083156c9555d2d137d98556ce66cc1395566e03,1068551812,0,0.0
c8117d090a970289aa9e4a995ed820e879e47cf0,1068553051,0,0.0
204791e14882277a31f317f73fe3732ff94dbcaa,1068562033,0,0.0
822a5936b20c3ad6c92e044932fa0b3dbb55d6b8,1068575742,0,0.0
c0d7b88427a76246ac539cde0f1afddef503d97e,1068874930,1,0.0
5e0ab8b9e44d03231b23500b0428ccb668d6f621,1068913334,0,0.0
3d4ff33edf59f75bf2e35f9678bd958e610bdd6a,1069008727,0,0.0
0de685ca192e9e842b28ec565711103a6a16c5ec,1069027601,0,0.0
7d9459adc275bd417586376fe3f9e566c8d60e00,1069030349,0,0.0
924a837392d2418921e892c2c1bf856f6622168a,1069035538,0,0.0
a1cf98a395e3defdce74ad3b59ab08451ff1abc2,1069036605,0,0.0
bbe3958737ba6ee6a4ddc8c38743981f55313dbb,1069038702,0,0.0
8becf4135629763ad2a0848c19f3a28a931efaa0,1069095557,0,0.0
b610a251c9cb222c03ab901e5fd5460fc0786cd8,1069101270,0,0.0
6a42b66fd29b4cc86f1c27f6662b59d7ae6fae77,1069101297,0,0.0
023aa2533a70affe651db101569787db25a451ad,1069208222,0,0.0
37d2909898fc3a41758568d11597b62f71007b98,1069236623,0,0.0
0da929c9aa440ce863d1517f306f2d0a3ccffc44,1069238599,0,0.0
4323c4ba67cf49d955a002a63f9395abe5fc4fc2,1069327955,0,1.0
5bf57d28f7eef2ae287a98f84d2e5681ee07cfb1,1069343593,0,0.0
22a8586051d2839b6513a3663427ea6b9f3a4767,1069393576,0,0.0
99bb69f450b7d904942a7d643820f040b52b86df,1069542991,0,1.0
27ea8e1eb5cacff552d076b6e754338c5616fa95,1069544181,0,0.0
fb05612dbacbb9f73693dbe026c075876bdaf849,1069544540,0,0.0
46dff37d3f9687c0bdd33ebed423f4f96e4fc8b3,1069545102,0,0.0
114e9ea6a14f42c74da9957c1d1fb6260534d2a9,1069546805,0,0.0
99acb82ba3065a7eb5cf8c8a7a0ea4220b56c2a1,1069620280,0,1.0
98076bc1e9fd328febf6e3a0d3f516963b501865,1069623198,0,0.0
bae92548df537bf7cfa7a63711e0998e41090a0b,1069629679,0,0.0
64c78e0d8d7146dd22ff06e80bbbdcd38f92111b,1069653626,0,0.0
0ab6465a7dece117c61c3efd3ec95d20524bdad6,1069704572,0,0.0
986de73e9f342b5d1ff0366ea9d46593328e6c36,1069752779,1,0.0
2d670997287093043c7bb38c1857abc0651ca8d1,1069888373,0,0.0
b28e36d3c4c7766e857972c04e5449e3a4e74c3b,1069998204,0,1.0
18698831cbb263a1766ae047a5e0b96879925f25,1070088975,0,0.0
c89bcb9be9e3cd7a1340fd31e21c916d2a2c4b65,1070304924,0,0.0
8725e3e7ddc59020d26741095c32e6a67ebcf49c,1070307314,1,0.0
7e8549c24f3c68d57b2b24a58d3713088ed3624d,1070311660,0,0.0
8f3eb2563fb335d3f73443c336a26e64e72026f3,1070312411,0,0.0
1ce0b04eff4025879efeb2ec6338d7cf51def3b5,1070312663,0,0.0
5ec6b5e86b7cbc71dc2341217c153ed60698df56,1070313034,0,0.0
891443950f9204379a5b265a373fd18584a6a921,1070313142,0,0.0
7b8480744ea6e6fb41efd4329bb470c8f3c763db,1070355653,0,1.0
e5532b3cda0bf96bbc1d3bfd3ad4de931186be86,1070356864,0,1.0
953ccd9e31ee069d0c5d3b7a33aef0a81b41830a,1070358006,0,0.0
e36e6a37b53beb96814b9df5bd45214e1c090916,1070378853,0,0.0
9374a7fbef47d51b2c41377f544bc9bfcee983c4,1070386424,0,0.0
2636a236a64ba9e33994d505f2445061a85bb576,1070389481,0,0.0
97a05fa1e40ba174a20a2270f8ac9f861dd70ad8,1070392402,0,0.0
554f4f662a9966d665ccec126c566e67d6feaacc,1070393135,0,0.0
94ddb3d742e7db63831c3c0b8c17c2fe507566fe,1070394238,0,0.0
5d0abaebf0bd4b5d98f9ef173f23b3be5e6fb37f,1070542250,1,0.0
879a38f37f8ed32b5e7ac61ff0cd383c2ead32c5,1070577555,0,0.0
18863657de21dd073451a2664314e81ca4fd2bef,1070813851,0,0.0
d325674b3bed00f6054d79da1ff2a630b8f052e1,1070883157,0,0.0
00775b5033149348536f880d9d9fd9df5febf5cd,1070890867,0,0.0
fba894477f251afdf61f71af08d525e42718afee,1070898872,0,0.0
7f8c9d36a9f8265944ab11209037a0e0373c44f5,1070899622,0,0.0
83c1338d2988f95184dba2a3e9c3ba661609f2c1,1070910915,0,0.0
81f560066d6bbf849c88089dc395b43971b122f8,1070911200,0,0.0
fc65e34ec85887acb689023f02613d9d53b4a176,1070917286,0,0.0
81a49a5e795a39f73a4d6d9ef735613fe34f4865,1070918192,0,1.0
e4d3a73efc41d709c49dbcf5de54ac40fb90b6f2,1070921643,0,0.0
54e9fd496703ac8b2b60a8dc1975559c843f240a,1070959811,0,0.0
83fbb62f317053fb3afa815ccda1b2e3dd1d2258,1070964035,0,0.0
9063e6ec3341c131e1a97c4f83becc57577e4e1b,1070979569,0,0.0
777b7900708442d36bbacd504494855fe1a0e79b,1070984950,1,0.0
78ec5fbad52cfefd2ed004134640f52cdcd04224,1071034089,0,0.0
ce4adf7aa39413614de433d0c89cfb9d90d8a517,1071034368,0,1.0
31bf41149559b20ec59397712eebf1f3c22cc4b6,1071061296,0,0.0
771d7cf29ae38ebd635cc431aa2a0d0c61c4c636,1071061827,0,0.0
257b9147034ce8b088a2b7294c43f5ba169eaa74,1071065436,0,0.0
91b2ff031b7ec5a18be5e680dccc904e17132a55,1071078042,0,0.0
c70f046c2079dfd675294c0e2ce97591b41d48d6,1071079706,0,0.0
79f50a10e7688279664146bb3c18837dada370a4,1071086882,0,0.0
7038de91ca407b907c8a07c0e0b94e48ae1d4cc3,1071153302,1,0.0
b29a552a53a420fc3107b7ebfaf0e0742779def2,1071170947,0,0.0
24a4e257ab191187b875800959dd532950d5edbd,1071221577,0,0.0
0634e1fe24df2b210c90f2155bd5f662d0860156,1071246032,0,1.0
1c28aa552661e3299e43d927c441a553a97341e7,1071326765,0,0.0
77a56120a15aba8b45ed2b3095a7ec7591762af5,1071327616,0,0.0
e7d1a23e85ed71782b5b883f92fa7dd472fe6919,1071329669,0,0.0
981b3246d40d20f1f9da78d27f18049051f17848,1071333634,0,0.0
6eaee4cf06cca1723afc948448d5b3cb6bfb7bcb,1071343450,0,0.0
ff909c53cad676c41a29bfa59df32da6dfb325b8,1071484015,0,0.0
9e0c233050a0866b1197ce476e057d33914a6442,1071616126,0,0.0
6d71ff5d798fa90368803dc27b4363f92a1ec2b9,1071616915,0,0.0
7c547789a04cfde0ad46d69dc76da31ad989587a,1071621426,0,0.0
7ffad90311476c92a2751b0c58c488e69179a47f,1071640661,0,0.0
a33d645f00add6f8a5d8830be164a50f86c5101a,1071649553,1,0.0
8b99b00f9639da751707e3e981266b996486ec73,1071653046,0,0.0
fd35ea583ef4636d97eccf6318babd7111a10e4d,1071702726,0,0.0
cfa54c7b249835858bfb99271d54a190f008468e,1071703891,0,0.0
d69794074f8f64351d462d4c9d0f210bc0336c5e,1071724816,0,0.0
ca8bdf1f5b05e37d9bc5114dbecd0c2f5f249a38,1071731130,0,0.0
abb0b46e8d5c5b13b54afaa3c8da554ec0ec05b8,1071737721,0,0.0
5ac9a33faaf8fbe776b46f105ff83b017aab9102,1071739318,0,0.0
50ed1b25233958cdafcab4b74daec840fc85b964,1071757326,0,1.0
5d8b2c825ee3891619957b8ce4480ae1870fe825,1071761383,0,0.0
90519817e9f921732cbc967f5153490461719f02,1071763557,0,0.0
8174082962d2d29cd1dc67593b7e05a26f41faa7,1071856477,0,0.0
fd3c17b5f60d402ba42a72a49ed71cf21d179fec,1071857976,0,0.0
368a557eb48aca8bb82c442996f5a424926e0e23,1072090161,0,0.0
b2c047499c964c2f1b284ae33526b8b4aac47740,1072095324,0,0.0
f7cee8ccfa17061d7b695a767339d5c9c17cdab8,1072097637,0,0.0
1813dc2459063d9548ee295f069d94cc95c10556,1072100936,0,0.0
3afcde4cd4acbd0776dc2ca23e529b5548f79e59,1072176889,0,0.0
a9bc5a3c070194738349267bf5fdf6721ca2195e,1072183083,0,0.0
5c5d18d3b036d83088dc8d4fd2ddd1420051442f,1072186986,0,0.0
de27fbac946ae7def5c35a0bd06638fdd5ce5df5,1072187795,0,0.0
de00ef804f07e9766778a067cd027c4e535809bd,1072189466,0,0.0
8d9486a6a4cad4d82a114f9eb9b1a8e519e5ef0a,1072189636,0,0.0
be0f73d1bb387dc332a95c34a5729ec99bb028c1,1072189857,0,0.0
4278af862f0ae4b4ab6f0020f685f858bc1c3d32,1072190433,0,0.0
860aa48934ac3eb2f6c0ec10fec7637e31ee73c2,1072194694,0,0.0
b6616e5fb6d537229d307cf8647ef483468175a6,1072694298,1,0.0
fa81e63166b767850a9020a922925ad35ce226fa,1072695777,0,1.0
42437917f185f8efa3d947fae3bb08b584504650,1072801387,0,0.0
b745f26831608aa141ba085ce3c68fd9c811939b,1072801674,0,0.0
653d75403391eb8662f9a25f82d2df1759413075,1072802804,0,0.0
6e83a01d862b3745b1332292be344e59f0c57e61,1072805300,0,0.0
30e6393c37e81cfb1926059f5af77db518ef5e55,1072815544,0,0.0
6057df6f450fc2a3578ad7aec5cfdda2371d8afb,1072874388,0,0.0
5524eac9cd6ef31fe98cbb9176ba526264a0a492,1072875611,0,0.0
61f1ea4ad484a133b6b4b4c16a8deb5234069650,1073039002,0,0.0
603fd55a0619a976837ce9f4471ec91ced66f5d9,1073042860,0,0.0
3d343749694e11ac09e4cac775a5cae666133a8b,1073051179,0,0.0
8f7bfe04f383a290151ba4d912bfe238e280ae20,1073056524,0,0.0
e282101870c5def7c7e6191df794f25dc1995949,1073057935,0,0.0
0f5c73d85d5f6a7126b5083dcc4a78f5b219c44a,1073060340,0,0.0
38283b2538d594a5a24b7b33b8f66864928ccbd9,1073063003,0,0.0
14fbefdd3a083614c5eff9e4b2d5e7288c6cf059,1073064231,1,0.0
2ac921c95f3465b9740c11f2e9d8e451ba02381c,1073064875,0,0.0
2691bde66a8e4add212e08e92fe30a047ab9f87d,1073286796,0,0.0
82ab046a4e8f50cee51dd716145e0838ec5dd286,1073288913,0,0.0
1445be7bda772604765e46cf91c4194aa2b84141,1073300035,0,1.0
7111204f9a91a56ba024cda78eee636ddc08437b,1073306715,0,0.0
da42c9df67e9ed94b4b47c71b301f62cec95a62c,1073313777,0,0.0
bcd6de4f8aa10b5d9f5a3ea60d134c960d7359c1,1073315268,0,0.0
75f4be92458bd10bdc204d70bc2d5dc471279302,1073318149,0,0.0
c5e56026345fb723bfdfbfd627860ac39ccbd203,1073320038,0,0.0
7677faca7faba0eb6ecdb6852c35896fc7b32ca5,1073321287,0,0.0
047575342f452aedbdd30d19446fda52d7fb5540,1073325078,0,0.0
187aa768be7fb1c50a74f573c64b18fe26b65650,1073329147,0,0.0
937e981346501cc136cec2534d543605da3c6c97,1073332180,0,0.0
8eb3a3ac60cc9444c17aedd0b62e1620345d857f,1073385806,0,1.0
dc50e0827c679004750469d4aec76d1d36f57be3,1073386728,0,0.0
606fe0b2a46f0ec5d7ba798e5095e03f91dd581a,1073389424,0,0.0
e8ede3636935aefdf7ed4fc7ea5b7b5769b7d197,1073390561,0,0.0
ac3290a353784318b31ea3a24bd1343aa239ab9a,1073391924,0,0.0
0a0faf773fa5e422f0b0437000492df529fb73d5,1073396489,0,0.0
a9867f71db0c2837ca9ecc90c1dd51153cc7f8e7,1073399168,0,0.0
b9b617b14420f034e804d7109c140c821a4b2a32,1073401077,0,0.0
eaa35ce47f2a7048397fdec13603786c7367eaf8,1073402223,0,0.0
99d9a28f78f54224a7f2bb16ac9bb6a2a3fabc05,1073408871,0,0.0
0a0079962d191f69e989b13cc8cd727bd72707df,1073414135,0,0.0
2ccc2dc0e8a8fa98a50c3458996b69dfd11a905b,1073464345,0,0.0
9cf8162b9e68be61de858fe0b03863d23ca86e01,1073467788,0,0.0
567cc8c30b25e20c739328aba295371b09199611,1073474223,0,0.0
9aaf4fd018b1c47359ff4fc991a5bce4700a494b,1073487325,0,0.0
f855a6a3eb97a53ef5699c6daf2b684a23ff68aa,1073490550,0,0.0
7a7d207761911e275c47fbca61ef1277c55b9d73,1073491782,0,0.0
1f4a947d786b3858be72e2dba9d793ffedf2fb91,1073501908,0,0.0
c84230009bb33d760c5e2f3dc3685fcca279b8eb,1073503930,0,0.0
b5e2e640b10d4bda5b22982cc3c2b75732c0a439,1073504469,0,1.0
fdeb29cab243ec25acc8866114393c2d6bf3f439,1073506011,0,0.0
fe400421a571860035ad5b0e2d60f76a6062d7c2,1073506756,0,1.0
f68bc85579f1d60a764a1b2b28a22042d1d0b404,1073506783,0,1.0
6738f45ab2ebb1c5ba089749b0ff984a3313dfe7,1073506965,0,0.0
46d35afc16f73aa0de8a37ef391d408c4aaae230,1073557048,0,0.0
896e2aeb29e82310db454f352ea3f63805735f51,1073557258,0,0.0
ed476106caa2c9c966621e13a5b8b38a89b4c0e9,1073561752,0,0.0
b24b0fba3b368c2b7480b414e6d677ab343e63db,1073561887,0,0.0
500c0a0a31d99091676e50b37c4c1e34d7082f5a,1073562037,0,0.0
96bbd97d36b9000640f58f00f87607c0d3700dcb,1073563158,0,0.0
6c3c8c1a033a9368cf474bb694523a26ec746a0e,1073565494,0,0.0
ce38c504606b4c4a122fb45c6f44a48441481781,1073580196,0,0.0
5552d7610486e8c936d30af6af3c55d964116a0f,1073585790,0,0.0
8031aa37bb79cdad235d5aa6f5e503d51193ed87,1073635457,0,0.0
50fc863251a7a3cbc1837eeebeba1c7844b846c3,1073638112,0,0.0
9190f9365ee674f3c459b142d5396a8abeb263ee,1073639628,0,0.0
54780d2d76cefc64086c8ff3881b5ca6bd9d2523,1073643781,0,0.0
12d85b6faff310afaca7a9f783740956989d48b3,1073651005,0,0.0
ab3071a2275229a7e4b2d8a4c195255269c5da71,1073655063,0,0.0
89352edebef81c71d3273b15d3bc08536edae361,1073655181,0,0.0
4c78911ab5d998fbf7256c6682ddd10aa2296967,1073658692,1,0.0
05df140e09cfa22f59c9f09ac9d50cf8b7033b62,1073670021,0,0.0
c3536e08b58d4fb65305952e6e276c8c16eca8b7,1073672161,0,0.0
3d37acd34fcf44c4a51bd104ef70043af62c7d99,1073909253,1,0.0
8cea22a0f9009afdc34275907405998bf55922c9,1073935285,0,0.0
fa41d2174cb0fb4fde26d80166fd965328939b68,1073980873,0,0.0
749f3627be6477800afc1773f810477145cf2510,1073981293,0,0.0
ee3d2a9816e7c89cbfa90c5fca17d0ef7ed7320e,1073983496,0,0.0
126d18a68fb230b7483df6f3116f41c7a1dddacd,1073999828,0,0.0
43c1b9f416dbe1f4780142bc6773aa775059cfa1,1074017955,1,0.0
fcb40f2ba92ea0b4eea0596376a3652a36750617,1074017990,0,1.0
0cac42434487022be48b4bb54d7cad8b1608a71c,1074021235,0,0.0
645d48cce2da3ee743a23f0539702f976c1bfc5c,1074021893,0,0.0
5c981bf3e27f613e7a542b1d200b2db436476406,1074077654,0,0.0
487c5c6a627b591565ca15f5173772c730530929,1074078068,0,0.0
8c4d1c65f2c1c881c753ca2e72dd2473a0c5a421,1074079608,0,0.0
73f4f44a6827933be4130c174f1d5183db5a82c0,1074258549,0,0.0
9cd140ba1b1ccc87d09085fe0fddcb90bf0b736a,1074258657,0,1.0
70516d3567a56df2fe61e7ef6e47cf357cbf2b80,1074262336,0,0.0
92e04777572f04a784e81dd9600d02cca26819ac,1074269029,0,0.0
f6e336918532c879e5dc0d014ed64607a2a2924a,1074269995,0,0.0
32148efa6b399312d4c59a88a65b9d22663b65fd,1074270322,0,0.0
b79ac164f4b866de5932d94ebf015e5018fbb527,1074273537,0,0.0
baa8230c9ce9e2fba72e36725d4a767f4ad82c3a,1074278297,0,0.0
a9d7d92018655d16b2267949a8c7c68f50c32012,1074278358,0,0.0
d2c3e8c6b4237ca981524606f25442454b30faea,1074280209,0,0.0
54ce4309a02b537afe0b283e670e130c69afb402,1074280642,0,0.0
8daf93419f5af6c8982eadddb3ac9a8c14078c6d,1074501902,0,0.0
bca40ac7fc5222f676bc6095dd7bb696de753558,1074501940,0,0.0
4b43cf989e80b0500b8485ee385ffebcda36b8f1,1074503913,0,0.0
a158598fe11f86d065700c347d63f23c4a7ce7ad,1074506575,0,0.0
1273ba7b9ef16aa7445089087a086510e68bb29a,1074515403,0,0.0
832454fdc480c9401e1dde430ef4c00cdf33ac3f,1074518822,0,0.0
43179a20d1fd45111158d5e4b4db1ddb3020d852,1074520490,0,0.0
2377f44bdbad81045756971499d017046c743e1c,1074521268,0,0.0
0ad3b6245a913c4f893ff0fe80fbef93658ff33b,1074531245,0,0.0
3ca347c1f726cfc905f66b680752f2203ffb5ab8,1074532034,0,0.0
1d820fd3c36dec329fd8074aab2cdd9743d6a297,1074540114,0,0.0
c3bfbf41ec305de3317d43cc288a420a86a3fe3a,1074592403,1,1.0
f6f0a51e0aa087cdc477259b205be6c5e5cc9746,1074597117,0,0.0
c70a5d9febdfd9b16728d57335e18c39c24021ff,1074673628,0,0.0
b411eadf8a4fd1728975cf26948239c397ae11c7,1074676905,0,0.0
e50d64ba9626942f552430c5f9d2a87e23257168,1074782810,0,0.0
9bbae86af494c11bb35da91d1246db0764b011ba,1074786087,0,0.0
dfd3521065924852443966bceff940c368285d8a,1074786131,0,0.0
59dd60b9a3d5df90dc421749bd30c1702f09571f,1074786867,0,0.0
8f2ff5e516984f8359c9ba7d9def1dfd15b62dd6,1074804192,0,0.0
6ae53eae9581358cd0de35207da48382d05639fc,1074810903,0,0.0
ee5a833c565567940195c1ab6c79d4f19281b9bb,1074811974,0,0.0
107a192bd9b5bc06ca6ab37ae87c489e94e67607,1074813167,0,0.0
d52b1b7fe423b4f8def7a8772a77452d7fc325ee,1074814824,0,0.0
4f6f8ac013f630b052ac49b5db9092b473253832,1074864109,0,0.0
e130ead629f047cc64dd749f119859f5dd28d5f1,1074865335,0,0.0
2f0aa033f9e37595ed09992f6f8162d5238172a9,1074869142,0,0.0
679572aeccf71c08107ac4f85bf1649e0caf6aea,1074872937,0,0.0
8a73fcdd2c8d363b38cba1f707cfe7f476758a71,1074874272,0,0.0
e76b1e7e1c8e2ca43f3a4acd013b0b872841f1dd,1074887630,0,0.0
4d7c52ba9153e6e5049902ae93362532032e9253,1075051124,0,0.0
c64318af97c4dccb5ae3f4a9e07d68ba7136f73c,1075131014,0,0.0
b8d06b2559b25cf04cb20dd76e7d58d722463eca,1075140283,0,0.0
