idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
54,cfc839027765a29e38f84d87c43c2af693bb608a,0,1,0,1,7,0,0,4,15,81.51
55,fa59100f03a237b81057ef7215eb4788280e6b3c,3,6,0,0,75,0,0,58,1328,676.0
56,916bfd3abe8f339373e7cdd07f2d1909fb355160,0,9,0,4,95,228,0,115,2873,1115.05
57,d43122fcc79de08661365b121358b95e63bfde59,0,1,0,0,5,0,0,5,264,121.83
58,c7dc47382c4bf96c2666c3bfb609357c71ee9b02,0,1,0,0,4,4,0,4,374,138.03
59,1cf44fc36668edd8cf60727f11b7d3aff3d3fa68,7,1,0,0,0,0,0,0,169,466.78
60,30e8f8ede0a8eb53f86f805d44e9cfc37eab8b42,0,2,0,0,9,0,0,11,532,207.79
61,7d9da01d417bd869f5ddafa63103d2d523b7182a,6,1,0,0,0,0,0,0,181,257.43
62,3b75c9cdeddc5889a67b682ec7fb47a0b7fcda18,0,1,0,1,0,0,0,0,170,131.96
63,390b7bac99314155d8b650a38789325347f8b560,0,0,1,0,0,0,0,0,0,59.23
64,c49cdfea9d0c323fc2e8e3ffac6094161e6719fc,0,6,0,2,124,15,0,44,1119,632.23
65,d0dd2569c2b01fad6c90f78e98922fb05af56de9,0,1,0,0,26,1,0,47,268,186.8
66,ac018e1a3d0cfe56a319981502fec7c50b6094b5,3,1,0,0,1,0,0,0,181,208.97
67,0388371babb63a3bb0fb32cfdc66ad78da3c1850,0,4,0,0,95,42,0,97,2172,595.4
68,186991a1e0c6f30f09d0b8dfb6b032a8a5e1332c,0,1,0,0,4,0,0,3,294,111.29
69,d91824961c8edf129ce5c066e278229f66bf04a4,0,2,0,0,37,5,0,29,398,230.79
70,cb9fae5acf1b08e7864d134a380dda373336bc86,0,2,0,0,7,0,0,3,199,101.96
71,18e5b9a08f1ea4908525e7425e48c3e3fbc2e904,0,1,0,0,2,0,0,0,1747,265.43
72,f184cd9913d0d043545337fe2f28fd17241631af,0,2,0,0,0,7,0,3,199,99.4
73,566c5c45c2914f349df86c10b26dc6fcc02004e0,1,1,0,0,0,0,0,0,182,116.84
74,23d29c3503c6256934277a3a2387bbf715df8f02,0,1,0,0,2,4,0,0,172,80.18
75,f81b1f75692cf89c09250e7f772c3f4faafc7bc4,0,1,0,0,3,2,0,11,453,197.83
76,ec2d3fb8afe3b393c1ea197ae302321b5ab77dea,7,18,0,11,41,7,0,26,2925,1864.6
77,01b30272d83d6dc9c27cce220d4fdc32cca0a395,0,3,0,0,98,45,0,28,280,261.28
78,418ef2340b0c3a95836409f03e2d33862f18a230,0,3,0,0,21,0,0,13,158,196.21
79,9f37cff913f04067cf77214fb2fd1668711af000,0,7,0,4,50,19,0,43,979,596.93
80,d9c33a41f6d484e2080fdb24fbd6df56c3a015c1,0,1,0,0,12,0,0,1,1758,350.78
81,db5d4c0007bd1a2d5b0670b1bc1eb370a95e2421,0,5,0,5,71,2,0,18,503,1461.28
82,136c7777e7067f88729c55ee4b64c7fbe74d6b9c,1,7,0,1,110,22,0,175,2174,958.58
83,fd4aede611fdc170ae14b7993c7f86f01de9b14c,0,2,0,0,3,0,0,3,674,130.75
84,c90e7ff0880e3c45d375f846a1072537ee78caed,0,1,0,0,0,0,0,0,1848,262.6
85,7cdd5c2337ac31bd30afd9d9c13b7ed6a4d6d5fd,0,1,0,0,1,0,0,3,85,54.61
86,2d8ee4b3ee4aa3e64759745dddd66605b45a938c,0,2,0,1,12,0,0,7,212,155.14
87,ae3c37838c5e6fc60c0c26b6b166dd8a81428af3,1,1,0,0,95,81,0,5,106,216.39
88,88d5f888dd4d45604d16f98410f4286510d403dc,0,1,0,0,1,0,0,0,1848,302.37
89,bbe18d88cfc1a97ce4ef72873a1047e0210b0156,0,4,0,1,8,0,0,4,2013,529.78
90,5ba213e1719cea616fa130576d9c1f35b14106cc,0,41,0,16,50,31,0,34,4851,1842.17
91,6e5b72b27b809f1e90a4a3a4c33ca0d59e53d45f,0,6,0,0,93,6,0,40,2236,835.1
92,d02c878b2cbce7753050fde8b2faa0c8a9488bc4,0,1,0,1,4,0,0,11,80,147.77
93,daa4426d2fc7b9de8e592519fd4c318b9797b38d,0,1,0,0,5,0,0,29,307,89.15
94,d0b3df23ed06d36b4c4706e1d0ac475ad1ed3562,1,1,0,0,14,13,0,10,169,142.2
95,13a0cf05d47ac2933e985854d22a725af40c98ae,0,2,0,0,7,5,0,6,332,116.48
96,c2d06e3a68f9ee0a065a37998553398586af4358,0,3,0,0,32,31,0,51,2036,537.14
97,cfde8d162b72dac90f3b03cbd22ba6d1d7104b1d,0,10,0,1,18,26,0,19,3522,916.19
98,05ba23e60bb56d8ebc688642f104e03d6313d8a3,0,5,0,0,15,19,0,12,1203,379.12
99,03a8c8bbd2f4e435761f9e5cc2282b3dda9be346,0,1,0,0,4,0,0,1,121,63.49
100,e0438fa8695dc1e55850d2486ee59313abd138c9,0,1,0,0,24,0,0,2,193,86.63
101,caa6486f490011c0f4d0db434173e9f6090ea0d2,0,3,0,0,4,1,0,25,816,311.13
102,1efbe62265a2edf099f253e4d7bd68b4917896c8,7,40,0,22,495,264,0,325,4911,4101.78
103,10006d5b563f54af538e4afcc68c1b9964434ece,0,1,0,0,7,2,0,5,40,75.45
104,480aa9105e3e2720c1a8b7e70df56cdae244f401,0,7,0,1,415,634,0,1,7647,3073.07
105,a7b58f655506471d391fc1ff73e94c1f7d6628af,0,1,0,0,31,19,0,18,1847,343.99
106,13bd0b8542a0af70d353be9468db8d6eb88b5d48,0,12,0,1,57,17,0,114,2088,1108.38
107,de003b8516e13f1b12943682aceb7b71700b4723,4,0,0,0,0,0,0,0,0,143.9
108,e52b1781b3d1ef75a86642672d7f4b393265b7d4,0,3,0,1,15,1,0,29,2125,613.68
109,41a19e8079e02af3118692ae04f3ad62e46ccfb3,0,2,0,0,17,5,0,0,81,79.83
110,197379f7c8ef518e328c58d007139fc2cb59e363,0,2,0,0,4,1,0,15,781,296.6
111,eb3e40c95cba207661acd7f8c5d79cc40625ec9c,0,10,0,6,19,0,0,23,137,605.22
112,5bcda0dcda632007620256bcc654628a81ab50f0,0,3,0,3,0,0,0,0,51,89.31
113,fc6b9c2c331f771695ca7dd06e0901b7bde1ad79,0,1,0,0,16,0,0,3,232,78.57
114,6d803f5f1136227adb340b75ddfadca2152185f9,0,1,0,0,0,0,0,0,268,46.2
115,e406aff5ba995abb04804e3ffd52e91834fb2fc1,0,1,0,0,0,0,0,0,180,31.79
116,d4b42d94a12dc9376ef21e1d313f9fe12ba53eab,3,1,0,1,0,0,0,0,566,501.9
117,8e9cfd27d6b27624cf6d2111120fd8e1f62f14d2,0,1,0,0,49,16,0,31,300,113.01
118,fdf7a47bb6ebfe6f484b8100936905965484045e,0,3,0,0,47,0,0,30,938,373.25
119,318580b7358921521be72befa2ab0757ae2f0067,1,7,0,0,47,13,0,0,2940,758.8
120,616b189b0e642d5a9327147b9b190bb936c66481,1,22,0,3,217,106,0,212,5312,2251.02
121,c28c16d669fcd657a1ccacca93bcede6c30f1ff4,0,4,0,0,3,0,0,5,755,200.77
122,1a5790987504b69796ab85a15b05a70502c52521,0,2,0,0,28,0,0,14,333,118.86
123,cf7e761dc3a3de6a962fc5ee7c85b9c687453ae7,1,4,0,0,36,2,0,33,822,379.89
124,03c945b5902e5af7d637b76e2b4e1905647c7f35,0,1,0,0,1,1,0,7,52,81.35
125,204bc9aa39aac070d1db802a8d61c9741ddfff08,0,6,0,3,28,0,0,7,856,483.86
126,8d7ecbf5429ec5dd7dd59ddf993a330d46711651,0,3,0,1,7,0,0,2,175,188.23
127,ad4e7bd453b1671f4f6d3a81e6346fd805f78c66,0,1,0,0,5,3,0,9,160,94.29
128,68c048b4d9f3f75c0346347821da73f71f0e6ef8,0,1,0,1,1,1,0,1,41,92.16
129,b50dd4810e27d4943f565a219b0f4348d8fc5fab,0,3,0,0,10,0,0,14,389,226.43
130,a4f7edb08539636ec4037b162d399a102991ba20,0,1,0,0,0,2,0,18,352,139.68
131,5fd6e4b2618a79e67fbdaa2591e9fdd85662624c,2,0,0,0,0,0,0,0,0,97.17
132,635cac95dff3ac1999a2ffb37dbdc872d75c5706,0,1,0,0,1,0,0,2,352,93.91
133,af00f4494bb6196721eac48226c504a63e30d2fa,0,1,0,0,3,0,0,7,353,101.35
134,17a5fa8173749922c21e949b5ed3675d1fc3545f,1,1,0,0,0,0,0,0,192,113.49
135,4671f11d927ee7801bbf4bde7bc0cb4f08230d6b,0,3,0,1,43,40,0,7,272,172.32
136,52558de20f2e32fcb28f00e32d3812874923be25,0,2,0,0,12,0,0,15,201,123.35
137,7a5ad218e0b609feee62323997ce15c7eda90b74,0,7,0,2,58,391,0,62,729,625.7
138,5036cee86430855f1ff9b2d06bbafa76319371e1,0,1,0,1,69,0,0,3,30,128.32
139,e0118b828b0d8b5c98fbecc86728c706ef56b5aa,7,14,0,0,129,78,0,98,3032,1309.56
140,fa9706f979aa1a405d0406687606e69a123e8a8e,0,8,0,0,66,18,0,20,2277,680.11
141,eee563beceb8b6e63f775814c0cc136bb0ce1492,0,1,0,1,0,1,0,0,111,87.77
142,109168beb564e5c40e036bdd8d467d5f901a6d5a,2,3,0,2,35,6,0,26,84,279.73
143,d71b4be3b7f33ac884ffbe9a6888d162be8bf3c6,0,9,0,4,395,7,0,267,2494,973.17
144,85614e6214073bf6b5932feea1550f67ddb15492,0,1,0,0,0,0,0,0,557,80.18
145,2b9b70258598961171e803b51f9cb09376e0a2a2,0,9,0,1,199,10,0,74,3119,870.02
146,813828cf558b9df0443e529f6d32382cac15eed4,0,1,0,0,1,0,0,0,277,79.33
147,7815ca98ad6d134d682231bb6c9818a356573358,0,12,0,0,203,90,0,61,2044,674.4
148,a6f2e8d82e61f1df901d906635c10b0b8e997286,0,18,0,6,375,195,0,71,12328,2536.09
149,82ee6e9e708a94dd7eb60ec21d5c97c562f12cd1,0,2,0,0,4,0,0,6,816,378.28
150,d296e10f64eadff4d5e25ccd09e2847e413b23ea,1,0,0,0,0,0,0,0,0,67.64
151,1d3ffc213517f9276b8093aad953c30ea56951ed,0,8,0,2,79,29,0,41,1399,717.58
152,be5f46195d5c24f600ef33236fbe7dfd9eb55f27,0,1,0,0,0,10,0,5,547,111.08
153,8f09808cd7b29e1855792f56a5e4f70154d64998,0,1,0,0,0,0,0,0,359,52.21
154,10a045c87a4b7a7ea9be8865dd298415744d2d07,0,7,0,1,240,17,0,13,2857,774.19
155,c4d556a4f791abf70506ea8ecbc9ce882e44c150,6,5,0,1,38,4,0,29,614,640.02
156,53201a87ca75dfe5e76e499b93540d6c7cc9bb5d,11,17,0,9,116,101,0,6,1355,1161.34
157,ab4d26f616d7eadea61622f75cc63a59e7ae9363,0,3,0,1,18,0,0,3,61,124.01
158,12d658bd50f1dfa2b5f72c424b59a6a1e1193bff,0,3,0,1,69,39,0,104,2556,575.03
159,8b8d0e3fc77cc3cb4c445a6c15400d6630430ae0,0,2,0,0,2,0,0,11,321,94.98
160,dc3dfeafd30787ae03553164ffcdfdce1ede25b8,0,1,0,0,38,0,0,1,6,87.74
161,3ff8ede265ca28e9c691f3d8bc36372baf1a2bef,2,2,0,0,81,51,0,0,199,216.64
162,4605c3a3e8f03e32d39bef10d6d24222527f8046,0,1,0,0,0,0,0,0,176,33.63
163,3df4aea97d1d871c212df91c6441514be863e096,3,1,0,0,0,0,0,0,178,187.62
164,76b45d415cc50417a7fcddf2b090c2e5150cd4a1,0,20,0,0,329,330,0,147,1822,1177.89
165,3d945501deb92041db913f8e3cdf5e73be939ec1,3,4,3,0,3,0,0,9,915,461.64
166,9f0fa6880000e88936ca90577d7b0004548d92f0,1,1,0,0,0,0,0,0,178,99.21
167,6bd782dd0db31dbc7b4603a9e72cdc1782d7cfd8,0,15,0,7,222,13,0,64,2987,1064.97
168,34576fd4b1ed6ce63b68f89cff9ac1d6563bc96c,1,1,0,0,0,0,0,0,178,100.38
169,31625062d4b5751a9742f026839b3be0cfe9b41e,2,1,0,0,0,0,0,0,153,125.09
170,ae082e8525f084369a2223dd024724fbba6b68d4,4,1,0,0,0,0,0,0,178,199.58
171,e3072cc3dc5ce78be5244bffa3112a2b3c3d17d9,6,2,0,0,3,4,0,0,198,359.6
172,7df12c352563498927648e88cca803a14e967026,2,0,0,0,0,0,0,0,0,133.06
173,81696eccb24b424604ae5ef9932bc86ced7fe411,0,3,0,1,48,30,0,19,2558,520.81
174,4b207ed8dd47cf3d424d08d5ef098732ba463620,0,2,0,0,9,1,0,6,427,147.89
175,3147304b77517798b9edcf3778f8415f5d73231b,1,1,0,0,17,0,0,0,178,122.53
176,7bcd4b0c8a8ad264dc16656e4bc60cf6499f3d33,4,1,0,0,0,0,0,0,195,232.24
177,b7ae081c194486b16b0618388b8d512299f02d34,0,3,0,0,73,10,0,9,245,225.62
178,82afc9e5e455c0cb06fa0c9072e61b5a801f3efe,0,2,0,0,0,0,0,0,366,68.5
179,50af3468cd78a126a63c6d33c05d16c4aad1f55f,4,3,2,0,0,0,0,0,590,388.31
180,fa0aa430cf96b5dcb2c6863390fde111660a2dc8,24,8,0,1,44,0,0,44,569,1421.1
181,601f872f025443157f6fdaeacead23fcb0ff24e3,2,90,0,36,141,9,0,73,3027,2296.92
182,8a5254f2588e375188a8e404d4738728c7355b06,0,1,0,0,17,0,0,32,134,69.19
183,e5256a6d29bb3b403b4c564b93642aff52d29b8a,0,1,0,0,9,5,0,7,381,113.79
184,2d5eca729be644e6d37535b28fdff2f3139024a0,0,6,0,1,2991,615,0,759,7219,1794.88
185,38b610df33e95aacb968500be966d1ff03ae93b5,0,10,0,0,0,0,0,0,2637,264.15
186,a818e0c53864cf23be01f36c11c27d7d3e9089b8,0,3,0,0,116,15,0,46,2699,544.86
187,986f58d845d9c41a9f3910efa94ec8b7d2aebd70,2,0,0,0,0,0,0,0,0,68.12
188,f5c5862539cb8eb5934c5ed5f582d03342c0ed53,0,1,0,0,0,24,0,0,2269,394.42
189,3a59d77e3d5966435df917ee006cc77c735d0c5e,0,5,0,2,180,1,0,63,2749,721.56
190,6cd73afcf9608caa5f5ce3ec5e92352c79e96643,0,1,0,0,8,2,0,5,98,82.77
191,678043f996f4d6a13016e1e462485f491850c347,0,3,0,1,24,7,0,27,650,275.52
192,2450e13b30f79bc6ccbe6af7f45b7ba2b4a60b0f,0,2,0,0,75,25,0,3,459,163.47
193,3fb11251c77de65684d4f711c553a7ac35b1cf9a,0,1,0,0,1,0,0,3,76,63.31
194,db527813d12741b68e8f7c311e7c7f411c3ab1c9,0,4,0,0,194,45,0,9,2747,570.46
195,ddfab2213db771b738d1f971e36e664f5a02f4ab,0,1,0,0,0,0,0,0,426,67.44
196,4748f067b358c30080e780183505e6c40a2ca1a4,0,7,0,0,274,71,0,36,1611,611.19
197,5a6063861a25e9e48d56d02a1d9122a1e9c1b286,12,11,0,1,92,26,0,97,3465,1586.08
198,5b0ff1dfc002dd8f20b5ca48bc98e6943708b392,0,1,0,0,16,0,0,0,414,115.61
199,2b06e6281bcf8521ff845b592ef4411c6d5b8700,0,1,0,0,4,0,0,1,147,73.8
200,c78f14649f66eb9adf7acf074655143ee729d6df,0,0,0,0,0,0,0,0,0,46.53
201,99e59863087d67c4ef1f20e95756ef652cfb20a4,12,17,0,0,21,994,0,24,3495,1510.99
202,d2bea05454f0e10a0a0675f082d9da036e382b27,0,2,0,0,101,0,0,14,221,166.01
203,2564ae336bd11f8ac7917380be1f757b2a24d536,1,2,0,2,2,0,0,1,42,140.17
204,b9b5e66a5d457bd896710b32bb09b549d7210f52,0,1,0,1,0,0,0,0,47,48.24
205,298009920440997b120164d1bb34c27aa9a80197,0,21,0,5,46,3,0,5,1991,629.62
206,75577f00960732c77140dee5d0194891f1300a69,0,13,0,7,12,0,0,0,1014,467.05
207,99bd72cff67018a6d186eb6884a385b47d0a9840,0,1,0,0,73,50,0,7,173,127.07
208,4635aafa2c8671d87243e852bf7a47384a978797,0,1,0,0,1,0,0,0,329,77.26
209,7d447553ea83a03b7360a1e642f1a2a73340ae34,0,3,0,0,0,4,0,11,749,168.13
210,3545274e93baef76d87fad2e6a6eae09191f5b61,0,6,0,3,105,4,0,16,2795,682.02
211,80a88e6d740608c1036867cc23685bbe95f482ab,0,5,0,1,42,27,0,7,622,322.64
212,916e58a92463f27683b0010a94d01b5ff5cb5b10,1,12,0,0,222,16,0,23,2268,766.97
213,4ec3e84e3dffeaf2c7684c34cca9053bf7f48037,2,8,0,0,152,26,0,51,855,496.32
214,7253a45c071b1f679baf6cf9187098f149c73942,0,1,0,0,4,0,0,10,330,91.87
215,b0d3e25854edb6483d2cf98a3928d9baffa8caac,0,25,0,2,687,222,0,35,2880,1522.08
216,311557f57188a8cc712f00f76eb26d0742fc37d2,0,1,0,0,0,3,0,1,2374,484.21
217,1c7978dbaffd87bc6dec9d0c902a69a5002c9791,0,1,0,0,3,0,0,1,166,76.77
218,e605e0a4aabb2a2fbeaee2ca31968c14ccd325d4,0,1,0,0,0,0,0,0,176,31.25
219,cdf7aa413aae0c86b00fa016a5332d6058c2dc6d,0,1,0,0,1,5,0,13,50,96.04
220,484df88baa0cd1b7f8493c7c7bfbf459a9746417,0,9,0,1,240,7,0,35,1609,667.43
221,a27110498ebcd1c09fc739fe8d88225a9f459eee,0,3,0,0,86,36,0,43,366,216.64
222,bf33274563af61c5a47d344d0dbafcc5ae683a8b,0,6,1,0,22,68,0,57,3076,716.85
223,08de6017f370c5cd2675e9e320268296615609b7,1,5,0,0,30,12,0,11,2825,642.06
224,78c1c8e7a64988cfb5d3e6947c593c4f9cfc71f6,0,1,0,0,3,0,0,3,130,63.21
225,f208e3637532f5e0a3a0fb9a744dd41214d12809,0,1,0,0,19,1,0,7,267,105.84
226,d20af665b4fcdd7e48bb9ac4eb8fc75d32ba60d1,0,1,0,1,0,0,0,0,139,80.44
227,394edf2de9331144e3d65ec45d27d6229989a881,0,1,0,0,5,1,0,18,137,86.91
228,c160813b3cee5e131fa1821b4c4132fce77383c5,0,6,0,1,29,0,0,13,1699,389.58
229,db5c0680e568f48627348d8940b16856ea1c21e1,0,2,0,0,22,0,0,14,462,115.11
230,8f5c35f6bee07877ed72493f6b9d452499d321a9,0,1,0,0,12,0,0,9,27,54.6
231,5ca3b5e1910eddaa3534e1413e42d75ca91c248c,0,1,0,0,0,0,0,2,339,85.81
232,5cfb9fe6188a5099390a81582b9805b0fc145347,0,1,0,0,17,0,0,68,441,119.69
233,ef9a6bd74b4b43208d4a447c1723a410bbe56855,0,1,0,0,3,0,0,0,417,88.01
234,87a5f2066b77eaeab8cb63d3d46f0dfe838c4890,0,4,0,0,38,211,0,45,925,266.74
235,fbfb7e412d3dd5b6705a7ce03939e179078c8286,0,1,0,0,2,0,0,2,458,98.42
236,0fa9552b3526a41c5f4da07114de0714ed4cfdf9,0,2,0,0,15,2,0,13,459,149.27
237,e4efec22d3b77ef6def97a472834a767ab3e2ac1,0,1,0,0,33,0,0,3,121,85.09
238,e362f25c712af00b133a03cfc8fcd670b09c2466,0,1,0,0,0,33,0,3,121,59.68
239,eb8fca15b1443db0a65a28be5c0ae1b46839d471,0,1,0,0,0,11,0,0,3,25.65
240,f0b9f4718aca802d80f15014cd49e54f3d04f52f,0,1,0,0,0,0,0,0,107,65.66
241,1d44c56870bcc27426658001c026a2a9d560baa2,1,7,0,1,68,5,0,14,736,443.48
242,19ce06cfa354d307c6977d407e9558a0eed14971,0,1,0,0,1,0,0,0,507,87.84
243,450caac6a5e1a9bbbc8262f1b3e85e2139a3246e,0,1,0,0,22,0,0,7,292,86.43
244,af0ecffd6dc8cda7530186605b3a6ca3e7019f25,0,1,0,0,32,0,0,3,121,73.15
245,7d7702e14744dfb7a2621c391cd547af93d4748f,0,2,0,0,8,0,0,0,156,72.93
246,cb4612eeaad813e578430ee2d68c7028ad89c417,0,1,0,0,1,0,0,0,230,55.88
247,ee7edafe75dcc0b457347c7fabff05271290eb4c,0,2,0,0,264,0,0,55,2389,456.02
248,fafc87fcdca4a257858b49a6cc62b61b3b8115e5,1,3,0,1,62,7,0,19,675,325.63
249,3246b0a7a82064b36e666f4615fe44e15a9b4909,0,1,0,0,4,0,0,40,2588,456.8
250,e45d339d8958fe09cb54be1bb81846ee8ce09c4f,0,1,0,0,2,0,0,8,65,58.77
251,4167393d654e2470a825ca6c3dd4faff42efea97,1,7,0,1,20,39,0,27,1220,459.05
252,9e98411be596a92f7baa292be29cc89613962632,1,1,0,0,0,0,0,0,246,110.38
253,641ef8305e7d1d57db40838e090bf4b0a0fae946,0,1,0,0,13,0,0,7,642,127.76
254,5393343e6278dfab8be6b5b14338dfeb407819a4,0,9,0,0,211,10,0,110,3661,915.29
255,566abb4c955a2ca35232bfc7055a88f055705ebf,0,4,0,0,4,4,0,5,613,211.06
256,0149ea50546ab5df9aa41d5d5bde6b963a11fda1,0,1,0,0,27,4,0,17,68,95.24
257,fa61f17e16a773d184139bb86c5901b8ee94e0bb,0,2,0,1,2,0,0,10,223,111.31
258,9f1b5af894e1467fd3e0f11a2a003264c6cfc071,0,7,0,0,92,0,0,43,3235,713.7
259,df1967f9a88fbb64351c3e97c540f36bc59f6c1a,0,1,0,0,48,50,0,34,258,109.98
260,ac45e76e2f24de70e275749eba3dab2151816d38,0,1,0,0,42,0,0,20,568,163.19
261,2c344d0ce9a2a6c7047b9633b24d3f5d6fe95f57,0,8,0,3,52,0,0,7,471,341.68
262,49037546352ca7f7bd2952ce91d9371b93ea3803,0,1,0,0,0,0,0,0,306,42.97
263,b7e68ad98486aa60e8eb3b57580c24b5a71bc443,0,2,0,0,108,0,0,4,358,163.66
264,601cbc4db9b6d14a04e74f9ef21cd4b47cb22bc3,0,1,0,0,6,1,0,5,360,114.17
265,fc61c707a5fa27dbd7cf1049b06faa25e51b2e90,0,1,0,0,0,0,0,0,508,67.93
266,a0fa8915f73ac18cd9b097606957c84e1c3bbf7f,2,5,0,0,88,9,0,71,1473,497.48
267,3c3cb5d9113fd29242a613474b7c049a859ba300,1,6,0,1,111,76,0,47,3237,789.21
268,82a05d61622c1c5137c2ef8ed5077e1b79143811,0,2,0,0,3,0,0,21,482,109.66
