idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
45,da3afa2d862eaad714113763a2ea9182a8aa2680,0,18,0,7,0,0,0,0,4478,2087.42
46,d803a1b444de8c71a76bb807e7a75c7872e026b6,0,3,0,2,74,37,0,2,1647,776.99
47,c9f5b152f89dbb4ae4f17cf75a3ca2bed925c317,0,1,0,1,2,0,0,2,32,157.91
48,86a9130beb99107f9fe92409ce0e2b20fccd3af6,0,5,0,2,0,0,0,0,483,391.24
49,7ed2c359b89191e1c9fae85b32284ac144effdbb,3,2,0,0,9,0,0,4,2787,1035.51
50,be57e31c975f4936b3631ada5818741c56c25713,1,4,0,0,27,0,0,26,438,309.05
51,7e8367b9bb679b7f282ad60e069bbd413a73b39c,1,2,0,2,23,0,0,0,11,258.46
52,33bd3cd42bb1feb106a5337b055b72a330ffa7f7,0,1,0,1,2,3,0,2,26,157.84
53,24ad5079121694d6d8e794ef19e55a3695ffdcaa,0,2,0,1,9,38,0,0,1568,1055.33
54,a0e38730efd9a061b0a5a801e53fc5e48d65cdcb,0,3,0,1,37,71,0,19,1610,728.28
55,14d82add99a2502700d087803e46a6485bbbbd7e,0,1,0,0,2,0,0,1,882,388.81
56,9f448bf1494ab89fa2d4ad5693c17a92036f74c7,0,3,0,1,20,0,0,18,2143,815.69
57,53edd701072e317fcc6e818613151a5d9bf157bf,0,3,0,0,0,20,0,16,2143,706.28
58,99b5ea2033c2be7b0b1574088b223084b81aa3e2,0,3,0,0,20,0,0,18,2143,756.71
59,5996ca355e13342fa8750f2e9ac0b2812745543a,0,2,0,0,135,72,0,33,287,236.34
60,b31e26fa4af6031bec89cc30bdb881d12cef01df,0,1,0,0,13,0,0,25,130,129.27
61,aa5034c8c22f6b72a5ad56afc774ac2b3f58c231,0,1,0,0,0,0,0,0,294,108.11
62,5dcd15606721c31723c58d58ad7fb0b3f054f535,0,4,0,1,12,0,0,42,1691,598.0
63,7d479ccca81fbe42f0b9a1b5f61ea9cc4d7a7643,0,5,0,4,5,5,0,0,307,468.38
64,6cef49bee1a9863a26edfb4b50ba7d0aff442989,1,1,0,0,0,0,0,0,1571,645.11
65,db08985e6d700183e3b6f77e17c6f448a95952a6,0,8,0,1,24,17,0,23,2781,1909.66
66,55c8097b9e4d9b08c7d85c1cef3abec165873cc4,0,1,0,1,0,4,0,2,52,211.71
67,abf798934ccd7b7cc6c60d4f75e5b90640988977,0,8,0,0,17,24,0,20,2781,1356.8
68,3128b61b572666c2cc53c1e4b01c6b1d2a44258b,3,2,0,2,19,63,0,4,87,510.89
69,7e204a0343860ab79eb5feea1688e106d9cbc5ad,1,1,0,0,0,85,0,0,14,158.71
70,2a10f2291fcd69b16be6c5d33f5e58fba8662013,1,4,0,0,62,0,0,0,245,396.73
71,fdf1f319526fe9919c0beb8fa26333313e663e41,10,17,0,3,404,20,0,50,1207,1807.81
72,812aae6c297ac485bc66b0aa89acfd887265f9c6,0,3,0,0,36,14,0,8,1730,833.96
73,25ae48c44bdb33be100652719373dd302af6d88a,1,5,0,0,33,14,0,57,2085,949.65
74,4aff4be51b2381d89f07c14a04d270203d711b22,0,2,0,0,0,0,0,0,1073,383.81
75,4346af6874783b6abaf5ec1bf912ef22174f6d87,0,1,0,1,7,4,0,2,26,221.42
76,a5b69c246bbc38fb821c452a0979f65d9753c206,0,1,0,1,0,0,0,0,39,128.03
77,85ebc39ab1eac260485c6309826b16a7d4ebc7c9,4,3,0,2,15,129,0,0,126,557.94
78,e92e85e2c2c98a65f5d2bc7cead5d40b282c852d,0,2,0,1,71,67,0,3,74,267.46
79,3ba19f69da71efd44e1847c4e1b959704881b986,2,4,0,2,17,8,0,2,383,523.09
80,da1e8fac7f293b7625efb7de768224d3ccb4fe79,0,1,0,0,3,0,0,3,1235,613.77
81,6932ef968975114265a9805a285230458fbe712c,0,2,0,2,18,1,0,0,140,323.83
82,42f21eb978b54ecc61539becd1b1997d0b5e625e,0,1,0,0,0,0,0,0,77,91.26
83,4c577cac829b51a4245b8bdb0a59ad02f28d3a3b,0,7,0,1,5,1,0,16,839,564.57
84,42ebde54df20879e28278ab4b7624e827ce9db59,0,1,0,0,0,0,0,2,181,132.69
85,f2ecdac924141889a94ddcd485bb4f1f27550a4f,0,5,0,1,71,4,0,3,2505,1310.46
86,9bae2730e37756c9c49c744b052f07ab22ca1d0a,0,7,0,1,200,53,0,13,4578,2012.07
87,28232dce5d28b5cc91632239f96fd211edacc17e,0,1,0,1,0,0,0,0,22,115.24
88,992cb17843dc02fdaa6e23bf089998dbd25afb5d,0,1,0,1,1,10,0,25,187,237.2
89,4fb2a1ff89a0a0f8983f0602f4c8cd7070b81796,0,1,0,0,0,0,0,0,54,111.44
90,f375c2ae89ea8e4b69b59183db44d630766c0587,0,3,0,0,30,0,0,2,1784,810.93
91,23b3def3020f0646149f696c21065b218c6cd7c0,0,4,0,0,70,22,0,32,2520,1063.68
92,331593e67aa74a7c10370f7ddab6a0287e7544da,0,2,0,2,3,0,0,6,181,274.97
93,b4dce177ecf33f22787ff7084a2aab1ae5e2e3c3,0,1,0,0,1,0,0,8,386,140.64
94,f399fbc2bef90092277e38f71645cb29692ae2ed,1,0,0,0,0,0,0,0,0,148.29
95,94e389d56e15bbd1e70951b263f5f50ebfccd6b2,6,4,0,4,4,46,0,2,241,838.58
96,e705a974381a4b46c0b63f203aee4e2677a57703,0,9,0,0,41,13,0,7,5199,1950.73
97,08fb8390aab17bb585675d29fe43979af622afce,0,3,0,2,61,61,0,0,88,306.81
98,75a9a5a3df4c98a2fdacc58ccdef182e7b2c6da4,0,2,0,0,10,0,0,6,1258,537.53
99,301b26dcbee69e4b3ea8ce766745c1011f3d4702,2,3,0,0,4,0,0,1,255,289.67
100,57983e5ac1731efb43eacc5433a1ff240691d9bb,0,1,0,0,1,0,0,1,77,119.43
101,678a39a02564329afefa1c402282544952827b87,2,27,0,14,280,187,0,79,5530,3260.99
102,bcf1ce30d3bcab69ff7e1d8731a9b9031ce3df4e,8,9,0,3,466,370,0,94,2605,1805.6
103,5949dfe2771e30affe149bf62879ee35095e3431,1,12,0,3,64,19,0,1,989,801.65
104,7207b8d75d89a93882866c1a96c823ed7d95c7cf,3,10,0,7,18,1,0,40,3349,1802.9
105,98563a1a73e385821bab4da95831e545e3b984c9,0,5,0,3,28,17,0,5,217,425.57
106,6f92ac3c40dfa3445e998ea5fe29a75697795e98,0,1,0,0,8,2,0,1,210,120.76
107,f106b98f1723d5538236695bdae136a8e577c1c2,1,2,0,0,45,17,0,38,1857,757.33
108,00eebc7808b90b6a2d7fda6398c05e5c14c84af9,0,2,0,0,9,38,0,18,644,206.7
109,e8da2072ec2353104035510dffc602c5cf034b48,0,1,0,1,9,0,0,4,61,166.26
110,432687683e35a7eafac7ad1ee1b884a461e18f6b,0,2,0,1,34,16,0,6,1424,617.68
111,71c6485ffae54edd39576bc31d591b58a548ec39,0,2,0,1,5,4,0,1,106,190.92
112,7846f63d2716678931ae06dafe81b43135141ddb,0,5,0,2,53,137,0,35,2181,1116.16
113,1def1c0d8acd38ac26f4ba64177ef585f360fed7,1,1,0,0,0,2,0,0,15,138.84
114,13fede8e1edc409442289aef4e7c8e319b4e8c1b,15,5,0,3,2,155,0,1,182,1155.23
115,bc62c3adfe2125ba8fded5742f5c5dd85c8c3ea9,1,2,1,0,0,0,0,0,132,222.47
116,ac427b224961ca0142c4553eddc0828e9fda0c7f,0,6,0,2,12,2,0,23,3050,1143.58
117,ab661fc08998f397f4428cd23d6736b85a33436c,0,5,0,0,6,0,0,0,547,317.61
118,34169650316abe025ed7644bdc502fbd45f85d4f,0,2,0,0,4,0,0,17,2222,656.68
119,c12553139e90d11c276f69c4b7e399e589b816f6,0,1,0,0,0,0,0,0,496,151.16
120,c7e05b8e600b66ebe35cf18c22b40c34f6675e13,1,6,0,1,9,1,0,27,2230,1053.63
121,fce903a3f46f7f38de965da2ed0b431a1d5d5b0d,2,2,0,0,1,0,0,0,56,279.52
122,6995f9671fa4568c7ab2549a5278356eab98107d,4,6,1,0,27,235,0,38,2582,1131.07
123,4d4f9dddf0e3766e458c0fa6b896e441616328c0,2,9,0,9,1,0,0,0,243,822.25
124,5d7d933aaaf1d31752a73c228fc7ceb23015e8af,3,4,0,0,14,19,0,3,151,341.04
125,4d63f9f365ce1e3223dd15c344ac2dfc2fb14555,0,2,0,0,12,0,0,3,788,292.31
126,6a7bb3dab015772f8c6c9350d27c34d4fd12b1cd,3,13,0,2,59,4,0,4,327,771.2
127,868d1c2fe5a2c1ae5fa590a945ec4878ff32e717,0,9,0,0,40,8,0,22,3600,1389.37
128,d17a0a1ce6f713b2724bfb2200d449514013bd09,9,8,0,2,129,506,0,8,1562,1499.93
129,a518f99b9a0e35e3363c90e5ae5512cc34ed5ccf,0,1,0,0,3,1,0,2,75,128.09
130,4b1f8bbf44dc8e50ce847dbc8f5de4385fa64e16,0,2,0,0,1,0,0,0,156,144.28
131,000478d87b63deb4231852df2dd0465bd4e0da3d,0,1,0,0,0,0,0,0,157,85.9
132,f645bb5826222adce9591ef1ada066100fbd6658,0,9,2,0,0,1,0,0,243,318.09
133,2f5d3196099f6ba45c6a1b21d7d430c1886b7a88,0,1,0,0,1,0,0,0,74,94.05
134,c21c7fa2fd1bbd9123c6066cf95e323831364189,0,1,0,0,0,0,0,0,63,81.64
135,f2e9cd2382fb01bde8f06660e6749f2baf0daa01,0,9,2,2,40,361,0,106,5252,1946.78
136,b9f9460ff9be39d7192955d8fc1976751b465bc8,0,1,0,1,0,0,0,0,98,168.69
137,b50f9d0deb9687c2ba612b878c7e9c122875a882,13,19,0,6,61,822,0,34,3207,2665.77
138,750034892cb67fa7ab4c1082fafc26dabdf876fc,0,4,6,0,46,4,0,6,241,296.15
139,27c8feb1ee077f91d95473f1d3cebd5a38ef37ca,1,1,0,0,2,0,0,0,3,152.42
140,1d8a1b6ad7859ec91b6b59cb702a91c209e99a67,2,5,0,0,2,0,0,0,166,372.8
141,a747a080f5e37d09d8ae6a4e51c802b5b53e0cec,0,1,0,0,0,31,0,0,150,118.43
142,e24071be0aec7e63a0b73bf01f4bbd9930ece066,1,1,0,1,100,0,0,1,449,516.86
143,77ea34d1cecd8e6ac2fbb548b14febb6bd098e1c,0,6,0,2,65,30,0,0,463,506.51
144,b247d9b37729be45f1502e210cc8c9cdecc3c751,2,2,0,0,2,0,0,3,64,329.25
145,a75c3bb147bd71abe48e381172ca47201fdefe05,0,2,0,1,5,2,0,8,100,250.18
146,254b2c67ad513470141ca2af6eadb9d64bbcb7ec,0,2,0,1,7,0,0,0,285,287.39
147,876cdc77bef59a7912716b14caa3e98744bb5b8f,9,7,0,1,0,0,0,0,2166,1286.67
148,40a040bcbdeb9dd33143d0485b59c565791f4e2c,5,7,0,1,18,32,0,41,677,779.38
149,64408689b93837b3cc98318cb493676cd364ee0e,0,3,0,0,76,4,0,4,435,261.08
150,dd93cf475f26c23191ae1ef042ba5f31754966b7,0,2,0,1,81,70,0,28,306,432.11
151,11ab8910eeae0fdcdc3504f331c8c964b7ec7d6e,0,5,0,1,0,0,0,0,595,498.41
152,86019161c143913777d71ca9595e828dd1d0f376,0,1,0,0,0,3,0,0,37,123.59
153,b4bb7b2a11ab56ed25655b614e030b0e4378a494,0,2,0,2,0,17,0,2,844,764.1
154,cac973adcf2829ba6eec87e8e3b838d80444ed65,0,4,0,0,5,0,0,3,387,284.07
155,4a0f7437fcd24865e6afe1078c962cbfde3f725f,2,11,0,3,2,2,0,2,880,856.89
156,10c7ef09484b2313bf105abadfb726447e512db6,11,21,0,19,177,149,0,87,1722,2396.64
157,e29508668fa74f77d0bcd20071a81987e596f1e4,2,21,0,1,243,142,0,68,4268,1882.74
158,942b34cc27d7a93f7f4c37760c6f96fe8bce460a,12,4,0,1,9,0,0,0,203,920.15
159,75ad1dc5aaf9e120a0d79a938c69a771babeb36a,0,1,0,0,3,0,0,44,587,194.16
160,9da239ff1105647ef8384d63c47dc1b0894763b7,0,1,0,0,4,0,0,0,294,295.58
161,66c131a091a21ad42b8f033a700361ab0c982cd2,0,1,0,0,22,0,0,4,128,144.42
162,c0231817db277406468e8bc2a09ac8ec41d89206,0,6,0,1,5,0,0,6,783,419.57
163,65135f1c26b585807637516614f433b703593f57,0,1,0,0,1,0,0,17,84,94.44
164,6754ae16767848c05ae914832fcb09393636d3a7,0,2,0,0,20,0,0,41,977,315.48
165,dd67efffcc5c888bcabc91977749a27063ed7b9f,4,21,0,0,219,213,0,51,5800,2435.65
166,45ba368ccb8e27001b3abed2b927a4f152890d19,9,0,0,0,0,0,0,0,0,670.38
167,24c31edeeaee6ab1aef205ac0f3890a68cb5544a,24,28,2,3,100,180,0,73,8770,4592.48
168,47f9eff7238d586688e47009ad9b522d29e5ce6c,0,3,0,1,30,0,0,15,308,299.41
169,78e077b37e0b673ea5645e9fa352f30e91778d2d,0,1,0,0,3,0,0,0,609,227.75
170,35ffc805992825628c13d9b9356d370e8117985d,9,15,1,2,57,3,0,60,1412,1317.09
171,f5822bd5c9c1b70e443d98ae82ed00e5c6f6e0c4,1,1,0,0,11,6,0,2,156,153.75
172,3807c0900767aeee8a3427d5cb04c2da33e0e1d6,0,1,0,0,44,18,0,6,594,218.34
173,67e9a5895057ffed605066ced1ea3736577c0a48,0,1,0,0,28,0,0,30,638,308.11
174,a6c22f5efcab7df261ea64ab31b155e52f63fb49,0,1,0,0,3,0,0,16,666,238.3
175,32d4cae39da7c4df7079906e5189755156e4fd53,15,35,0,7,447,823,0,48,7646,4556.81
176,44648a6894dfe51e2004b0cbcef36093867653e9,0,1,0,0,2,0,0,4,669,222.88
177,60493c1535e08af5bb123f49238c964800a415d5,0,1,0,0,0,0,0,0,671,244.38
178,0ba6a9054456beb0f3ae06825d63b92ad24d1700,0,6,0,0,13,14,0,3,2021,962.27
179,6242343b11432762a81756344a50ae35fe73190d,0,1,0,0,24,8,0,3,89,121.14
180,b2d400b3ac92efee364d4a0811ee20fce103e83c,0,1,0,1,14,1,0,0,91,189.73
181,005db2baccbd2658725287283aee782424ba7e6b,0,9,0,0,35,2,0,7,2520,889.52
182,5d1edc0ad4bfa5c291357fbfb22c42f9b2ee6940,16,0,0,0,0,0,0,0,0,958.92
183,c4f49f0d483321f793db361cd5d02ebc55b03900,0,1,0,0,1,0,0,0,131,121.57
184,75552c0c7e1321b0ce45331ccd35960fdad8a929,2,26,0,0,314,170,0,40,4425,2135.36
185,3ed667ec78ec50e7e4af67d805634614bbae93cd,2,2,0,0,21,0,0,0,1544,688.45
186,9ceac60112d5f65507041234ab77885f554b0a49,0,23,1,1,71,355,0,2,524,1027.95
187,e3d206d7a1012976390adbfa92c157bb24c22741,11,36,2,18,23,235,0,0,4287,3519.17
188,5a36a1e2575c8b3df304ac373f53d80948d45e1b,0,27,0,14,0,0,0,0,1223,1510.16
189,6ef2552953322f086fa63a11385c55b36d124d0b,7,10,0,9,25,15,0,0,1666,1575.98
190,d063b3e96a051c7726e63998e6d8a4adddee7311,5,7,0,6,113,35,0,20,430,972.14
191,5fc6492f835636681c51bb7e5c0f3833b69b01e1,0,1,0,0,0,0,0,0,133,88.92
192,da6d5021d97eadbac9d43638f7d5fc3bd828a59c,30,5,0,1,50,0,0,25,3094,2810.62
193,022cb0bbe915a712d31d43a0a496ac5af7ab1d29,0,3,0,0,38,0,0,7,538,261.24
194,116acc63ee5d45dafb9136acaca3b222f270a177,1,3,0,0,11,0,0,0,1484,589.05
195,b2ad8e74199e9f7b4a80d51109e93581be7a20e1,0,7,0,4,35,2,0,74,3071,1329.16
196,cd1df1703d50cb6890ebc92ffd4ae084b46ed832,0,2,0,0,0,0,0,0,130,107.87
197,0307aeb6506e3d3b5f0f4c8a7bbc6a630e7a7212,0,2,0,0,24,10,0,3,272,175.13
198,92065860cad47dec1899c7d48ea64cc0e0ea3f2d,0,5,0,0,252,25,0,15,1673,682.83
199,74eac4e982c7bc77a3e0633cd2cadadbc69e556c,0,1,0,0,0,0,0,0,26,81.54
200,b2e0843dd294684b342f4d27d469e4e8210d18d8,0,2,0,0,16,11,0,1,790,452.93
201,f716774c738acd2ffee65306e1a331911ed1210f,2,11,0,0,0,52,0,3,597,584.14
202,cff4666304be08559d248b2ebb515f37f767bfd8,0,18,0,6,0,0,0,0,1801,1175.32
203,6e518d1cae27ecb9f4c8a3783016c23ba76ff3ad,1,8,0,0,31,0,0,18,3231,1305.64
204,e4475c3370b3954a754f7c2b01dc011bb443fa6b,0,1,0,0,1,0,0,0,1511,657.45
205,d34b8e4f7b66683a7857bf16fb67a8a0f9c67497,0,4,0,0,54,5,0,5,571,300.92
206,a836287f91f251cb2e1b91d76aa4e8f6076b5778,0,2,0,1,26,26,0,17,351,240.93
207,620ad197134c73d9277fe33c5d27803daac52450,0,5,0,0,0,0,0,0,0,256.93
208,4c4df8ba9bf40d1754b3a97623bbdfc9c56b8e3f,0,1,0,0,0,0,0,0,414,136.45
209,6d0990496e3c3d5efb4a122e580470cb292420ef,0,1,0,0,3,0,0,0,104,108.77
210,de9697a4b0b192d656c6e141a5b023293181583c,0,8,1,0,0,31,0,18,3232,989.14
211,0ef25cfa9ddfa78936f71e3939b0a80eabc05514,1,2,0,0,11,0,0,9,402,227.08
212,49dd4038fc066ccaba93a298e2d8a2b4453a3b61,2,50,0,30,112,33,0,24,4547,4134.52
213,6ec9338bf2af0d759a47128f6816b428a1d049d2,0,12,0,0,111,133,0,26,2149,1164.57
214,9ad94bd3147ec5d34a3150ab61f19e72a9e2fdf8,3,8,0,0,46,5,0,50,986,788.67
215,5c15f794d233be753c5cf69f6ae3c0e483749c8b,1,13,0,1,134,0,0,52,5867,2275.14
216,54f22e6189b5e31f17bfba18115608dfce2b836d,0,20,0,0,2,0,0,0,455,1062.79
217,a6d170236d7efef70de96d7d5e2d8c1b72b0995e,1,7,0,0,53,0,0,14,3239,1614.27
218,2ad0774df9c15eb03e3d06770ffb7aeae5f9c323,0,5,0,0,91,50,0,27,377,450.7
219,da47eebb274f52557238e7913b3d352007043fc7,0,1,0,0,0,0,0,0,111,152.73
220,a98327008f5b124724f3577bde06f2b4ddec6a18,0,5,0,0,8,8,0,44,3087,1826.99
221,1bd18c32a5309ab58f971eaee74dc935b59ae9c3,0,1,0,0,2,0,0,0,340,225.75
222,bc553b2fefafb68ebd84258cff6dfee5d9da1c17,0,2,0,1,8,0,0,19,1307,697.17
223,af35dfad4c82911bb0f475258c807b6c2ee12efd,8,18,3,1,18,35,0,13,1351,1483.12
224,966316bd5f575f8ffd6f8cbbe79fb1fb4e6baf32,0,2,0,0,15,7,0,3,1689,787.83
225,1615886bbd9ece187b7754d1a138fb7074a955c8,0,2,0,0,20,10,0,9,390,297.67
226,2c8fc255c217e90a4ca8051cf245ccbf593721bd,0,3,0,0,29,0,0,0,110,229.55
227,6da168c5b17d3fe42df3758c1ab81e95a43b35a7,0,2,0,0,48,0,0,0,1359,602.34
228,9f5a80635524e23fcf84ff0b93e9f77280fcbf3f,0,1,0,0,0,0,0,0,1531,634.1
229,aceac6dd4d030563dae3a326d6fe71113da20288,1,3,0,0,20,15,0,0,223,286.64
230,03f904939c4be9f9fdca551e92c6330cdb41110c,0,1,0,0,2,1,0,1,495,138.26
231,60452f9d0ef0da6ba79aa6b9f000d5b312b3083e,15,1,0,0,7,0,0,1,22,1663.41
232,e3bddd951272a5b7a875f63c5492110890431c2f,1,0,0,0,0,0,0,0,0,110.07
233,c29f362fe847db1b82c9c7e94e23701b22d2d7ae,1,1,0,0,10,0,0,0,596,310.28
234,52e1bcafe88a4460b7d71b59712dbef78076fc2e,0,2,0,0,61,37,0,0,373,196.73
235,1582d3ea89540cd82f05e76e6918b70df10b6a4d,2,8,0,0,72,115,0,8,1974,926.43
236,fca1ffb03358d9234d5e5fa59d91d6f4a816af41,0,3,0,0,24,23,0,2,2778,1066.48
237,dfd41083137ed3c5d07731f642ee7bc60fc697a5,0,2,0,0,28,4,0,16,1579,555.2
238,12556a1f6391d2ab022243a43b088ea389c3311e,3,9,0,0,61,0,0,53,3738,1422.76
239,fa6bd131a22e75753bebcf2ae5ab113d2d593cc4,0,5,0,0,60,7,0,39,908,397.59
240,af6a24d39b297d34a1f6254dfee0abd13935c61e,0,3,0,0,0,0,0,0,311,412.84
241,dc7aa150f504cc1c2738e88325c80dc761f8f51c,0,4,0,1,43,0,0,12,297,322.99
242,94092d644ccb5c266d3dd88dae7fd0317a94e159,0,4,0,0,72,16,0,2,387,303.18
243,c998a879f6d6009879683c7d8be90283bc7e80ad,0,2,0,0,36,0,0,36,1059,369.64
244,d1e8ac2162dadff0f1507362059a2576af96b195,4,4,0,0,89,14,0,2,133,423.77
245,5b4f377df3d0df12d8b6b086ca63a88f7b82ecd4,0,11,0,0,109,39,0,2,2383,999.97
246,8640fe293b5bd2a8d7fd8759a6c2bbbf014044a4,0,4,0,0,33,2,0,21,1951,648.72
247,ee5a009d8b55189c8bc86421c010854a952ff640,0,1,0,0,0,8,0,4,69,114.05
248,38d27bf4f382870c31313f2eb913e78693434aee,0,3,0,0,45,5,0,43,1704,749.41
249,ddc67bf61e875e82b47ffb998172f5062791586d,11,36,2,0,37,98,0,24,2353,2152.83
250,da589c34298a140cea761b17e7c8b3946ae5b97c,0,4,0,0,81,0,0,22,1781,751.38
251,faed4b03cdff6a3dbdef6d125898eb075b6732b3,0,4,0,1,2,0,0,0,626,336.93
252,a000f89cb10b850723faf45f63c7ead28709bc38,0,4,0,0,50,0,0,4,381,258.37
253,fffe4279217ebc8e1c09fc2808765bc65718ab0e,3,0,0,0,0,0,0,0,0,195.97
254,a3955d7f53ba63ef3a18b82a69adf57efb89d019,0,2,0,0,13,0,0,0,1095,372.11
255,c8292dfe4cd59c20ad2e04ed7ffacffd58994e92,0,2,0,0,3,0,0,0,137,159.57
256,983537bddd60b73b135733c479c562a8eb9946fd,0,2,0,0,14,0,0,0,205,174.81
257,d7c166b821a27fee9ffbb16dc17bb0ba92da5829,13,11,0,0,105,239,0,53,1083,1335.36
258,24976c16cf66594723b7812c8d289054d7e7cb43,1,2,0,0,20,1,0,1,90,205.03
259,0c5b41a4c0921d1d92ee7f81d155e314e2b70961,0,1,0,1,0,35,0,0,6,133.79
260,7ac0e520413a7cffaf173e4702258cb0e56ed796,0,1,0,0,0,0,0,0,208,149.44
261,19c13d65600112594af95c16a511488afbe62d1e,0,3,0,0,59,0,0,12,424,239.74
262,4bf54acbcf335ab3bbc1459174e541269dd14460,1,6,0,0,11,3,0,7,2304,899.7
263,11c4d7af4fa691135a3db90ecb9c90290201a788,2,3,0,0,2,0,0,16,2957,1252.69
264,6d08be0790e787c9ed3e6fe18f6dc20a2ba145b7,0,1,0,0,11,0,0,12,131,107.02
265,c502a62dd4034fea3afd4039e059b9fa8403db41,0,8,0,0,76,22,0,10,513,394.0
266,86efba419bf6b2d26ee1ec46179c3158cfbe80a0,0,4,0,0,80,0,0,26,1570,716.86
267,727ef637fc04ec982a41447352e758c5977c418b,0,3,0,0,45,1,0,22,1823,616.78
